TITLE="Euler"
 VARIABLES="x","y","rho","p","u","v"
ZONE I=         100 J=         100 F=POINT
6.464646464646465196e-01 5.555555555555555802e-01 1.025174856185913086e+00 4.008694887161254883e-01 5.974602699279785156e-01 -2.888906598091125488e-01
6.464646464646465196e-01 5.656565656565657463e-01 1.031390666961669922e+00 4.042564034461975098e-01 6.132550835609436035e-01 -2.729727923870086670e-01
6.464646464646465196e-01 5.757575757575758013e-01 1.039306163787841797e+00 4.082558751106262207e-01 6.278644800186157227e-01 -2.557178437709808350e-01
6.464646464646465196e-01 5.858585858585858563e-01 1.048827767372131348e+00 4.128889739513397217e-01 6.414741873741149902e-01 -2.372679114341735840e-01
6.464646464646465196e-01 5.959595959595960224e-01 1.059815168380737305e+00 4.181423187255859375e-01 6.542249917984008789e-01 -2.178058028221130371e-01
6.464646464646465196e-01 6.060606060606060774e-01 1.072099804878234863e+00 4.239791631698608398e-01 6.662237644195556641e-01 -1.975361704826354980e-01
6.464646464646465196e-01 6.161616161616162435e-01 1.085499286651611328e+00 4.303484559059143066e-01 6.775590777397155762e-01 -1.766687184572219849e-01
6.464646464646465196e-01 6.262626262626262985e-01 1.099826335906982422e+00 4.371906518936157227e-01 6.883046627044677734e-01 -1.554060429334640503e-01
6.464646464646465196e-01 6.363636363636364646e-01 1.114899158477783203e+00 4.444438219070434570e-01 6.985269784927368164e-01 -1.339319199323654175e-01
6.464646464646465196e-01 6.464646464646465196e-01 1.130543589591979980e+00 4.520462155342102051e-01 7.082864046096801758e-01 -1.124051958322525024e-01
6.464646464646465196e-01 6.565656565656565746e-01 1.146600246429443359e+00 4.599406123161315918e-01 7.176364064216613770e-01 -9.095874428749084473e-02
6.464646464646465196e-01 6.666666666666667407e-01 1.162921905517578125e+00 4.680754542350769043e-01 7.266236543655395508e-01 -6.969805061817169189e-02
6.464646464646465196e-01 6.767676767676767957e-01 1.179377675056457520e+00 4.764075875282287598e-01 7.352850437164306641e-01 -4.870416224002838135e-02
6.464646464646465196e-01 6.868686868686869618e-01 1.195849537849426270e+00 4.849030077457427979e-01 7.436451911926269531e-01 -2.804008871316909790e-02
6.464646464646465196e-01 6.969696969696970168e-01 1.212229371070861816e+00 4.935372471809387207e-01 7.517118453979492188e-01 -7.754385471343994141e-03
6.464646464646465196e-01 7.070707070707071829e-01 1.228420853614807129e+00 5.022960305213928223e-01 7.594733238220214844e-01 1.211125776171684265e-02
6.464646464646465196e-01 7.171717171717172379e-01 1.244338274002075195e+00 5.111744403839111328e-01 7.668980360031127930e-01 3.151811286807060242e-02
6.464646464646465196e-01 7.272727272727272929e-01 1.259910583496093750e+00 5.201735496520996094e-01 7.739338874816894531e-01 5.042461305856704712e-02
6.464646464646465196e-01 7.373737373737374590e-01 1.275094628334045410e+00 5.292990803718566895e-01 7.805154323577880859e-01 6.878814101219177246e-02
6.464646464646465196e-01 7.474747474747475140e-01 1.289896726608276367e+00 5.385578870773315430e-01 7.865753769874572754e-01 8.657148480415344238e-02
6.464646464646465196e-01 7.575757575757576801e-01 1.304398417472839355e+00 5.479625463485717773e-01 7.920560240745544434e-01 1.037591621279716492e-01
6.464646464646465196e-01 7.676767676767677351e-01 1.318796634674072266e+00 5.575472116470336914e-01 7.969189286231994629e-01 1.203821599483489990e-01
6.464646464646465196e-01 7.777777777777777901e-01 1.333423852920532227e+00 5.673949718475341797e-01 8.011412620544433594e-01 1.365433633327484131e-01
6.464646464646465196e-01 7.878787878787879562e-01 1.348721504211425781e+00 5.776511430740356445e-01 8.047009706497192383e-01 1.524109393358230591e-01
6.464646464646465196e-01 7.979797979797980112e-01 1.365160822868347168e+00 5.885093212127685547e-01 8.075618743896484375e-01 1.681758761405944824e-01
6.464646464646465196e-01 8.080808080808081773e-01 1.383132576942443848e+00 6.001658439636230469e-01 8.096697926521301270e-01 1.839924305677413940e-01
6.464646464646465196e-01 8.181818181818182323e-01 1.402874112129211426e+00 6.127718687057495117e-01 8.109725117683410645e-01 1.999403685331344604e-01
6.464646464646465196e-01 8.282828282828283983e-01 1.424471020698547363e+00 6.264169216156005859e-01 8.114435672760009766e-01 2.160391360521316528e-01
6.464646464646465196e-01 8.383838383838384534e-01 1.447914838790893555e+00 6.411436200141906738e-01 8.110948204994201660e-01 2.322846353054046631e-01
6.464646464646465196e-01 8.484848484848485084e-01 1.473172187805175781e+00 6.569752693176269531e-01 8.099763393402099609e-01 2.486838996410369873e-01
6.464646464646465196e-01 8.585858585858586745e-01 1.500225901603698730e+00 6.739388704299926758e-01 8.081597089767456055e-01 2.652678787708282471e-01
6.464646464646465196e-01 8.686868686868687295e-01 1.529084086418151855e+00 6.920709013938903809e-01 8.057281970977783203e-01 2.820828557014465332e-01
6.464646464646465196e-01 8.787878787878788955e-01 1.559765100479125977e+00 7.114099264144897461e-01 8.027657866477966309e-01 2.991755008697509766e-01
6.464646464646465196e-01 8.888888888888889506e-01 1.592261075973510742e+00 7.319759726524353027e-01 7.993527650833129883e-01 3.165691494941711426e-01
6.464646464646465196e-01 8.989898989898991166e-01 1.626497864723205566e+00 7.537453174591064453e-01 7.955685853958129883e-01 3.342450559139251709e-01
6.464646464646465196e-01 9.090909090909091717e-01 1.662272810935974121e+00 7.766118049621582031e-01 7.914944291114807129e-01 3.521178364753723145e-01
6.464646464646465196e-01 9.191919191919192267e-01 1.699204921722412109e+00 8.003510236740112305e-01 7.872201204299926758e-01 3.700204193592071533e-01
6.464646464646465196e-01 9.292929292929293927e-01 1.736690640449523926e+00 8.245878219604492188e-01 7.828505039215087891e-01 3.876965641975402832e-01
6.464646464646465196e-01 9.393939393939394478e-01 1.773894906044006348e+00 8.487857580184936523e-01 7.785077095031738281e-01 4.048061966896057129e-01
6.464646464646465196e-01 9.494949494949496138e-01 1.809802293777465820e+00 8.722741603851318359e-01 7.743262052536010742e-01 4.209556281566619873e-01
6.464646464646465196e-01 9.595959595959596689e-01 1.843334794044494629e+00 8.943254947662353516e-01 7.704396843910217285e-01 4.357494413852691650e-01
6.464646464646465196e-01 9.696969696969697239e-01 1.873526453971862793e+00 9.142717123031616211e-01 7.669593095779418945e-01 4.488560557365417480e-01
6.464646464646465196e-01 9.797979797979798899e-01 1.899691700935363770e+00 9.316266775131225586e-01 7.639540433883666992e-01 4.600684046745300293e-01
6.464646464646465196e-01 9.898989898989899450e-01 1.921536445617675781e+00 9.461669921875000000e-01 7.614434957504272461e-01 4.693354368209838867e-01
6.464646464646465196e-01 1.000000000000000000e+00 1.939162015914916992e+00 9.579409360885620117e-01 7.594035863876342773e-01 4.767572283744812012e-01
6.565656565656565746e-01 0.000000000000000000e+00 3.000180244445800781e+00 1.001198172569274902e+00 -7.494732141494750977e-01 -4.999856948852539062e-01
6.565656565656565746e-01 1.010101010101010187e-02 2.999948024749755859e+00 1.001104235649108887e+00 -7.495110034942626953e-01 -4.999482631683349609e-01
6.565656565656565746e-01 2.020202020202020374e-02 2.999644279479980469e+00 1.000977993011474609e+00 -7.495560646057128906e-01 -4.998947381973266602e-01
6.565656565656565746e-01 3.030303030303030387e-02 2.999244213104248047e+00 1.000809669494628906e+00 -7.496099472045898438e-01 -4.998202323913574219e-01
6.565656565656565746e-01 4.040404040404040747e-02 2.998716115951538086e+00 1.000584125518798828e+00 -7.496755123138427734e-01 -4.997184872627258301e-01
6.565656565656565746e-01 5.050505050505051108e-02 2.998009920120239258e+00 1.000279545783996582e+00 -7.497571706771850586e-01 -4.995783567428588867e-01
6.565656565656565746e-01 6.060606060606060774e-02 2.997049331665039062e+00 9.998611211776733398e-01 -7.498602867126464844e-01 -4.993843436241149902e-01
6.565656565656565746e-01 7.070707070707071829e-02 2.995712995529174805e+00 9.992733001708984375e-01 -7.499939203262329102e-01 -4.991098046302795410e-01
6.565656565656565746e-01 8.080808080808081495e-02 2.993796586990356445e+00 9.984225034713745117e-01 -7.501721382141113281e-01 -4.987103343009948730e-01
6.565656565656565746e-01 9.090909090909091161e-02 2.990951538085937500e+00 9.971457719802856445e-01 -7.504186630249023438e-01 -4.981085062026977539e-01
6.565656565656565746e-01 1.010101010101010222e-01 2.986559867858886719e+00 9.951514005661010742e-01 -7.507753372192382812e-01 -4.971639513969421387e-01
6.565656565656565746e-01 1.111111111111111188e-01 2.979498624801635742e+00 9.919081926345825195e-01 -7.513191699981689453e-01 -4.956242442131042480e-01
6.565656565656565746e-01 1.212121212121212155e-01 2.967751502990722656e+00 9.864646196365356445e-01 -7.521929740905761719e-01 -4.930403828620910645e-01
6.565656565656565746e-01 1.313131313131313260e-01 2.947935581207275391e+00 9.772479534149169922e-01 -7.536306381225585938e-01 -4.886649250984191895e-01
6.565656565656565746e-01 1.414141414141414366e-01 2.915342092514038086e+00 9.621373414993286133e-01 -7.559224367141723633e-01 -4.814389944076538086e-01
6.565656565656565746e-01 1.515151515151515194e-01 2.865742921829223633e+00 9.393742084503173828e-01 -7.592670917510986328e-01 -4.703286886215209961e-01
6.565656565656565746e-01 1.616161616161616299e-01 2.798983812332153320e+00 9.091827869415283203e-01 -7.636038064956665039e-01 -4.550997018814086914e-01
6.565656565656565746e-01 1.717171717171717404e-01 2.720624685287475586e+00 8.743200302124023438e-01 -7.686206102371215820e-01 -4.368038773536682129e-01
6.565656565656565746e-01 1.818181818181818232e-01 2.638839483261108398e+00 8.385072946548461914e-01 -7.739450931549072266e-01 -4.172264933586120605e-01
6.565656565656565746e-01 1.919191919191919338e-01 2.560099363327026367e+00 8.045185804367065430e-01 -7.793136835098266602e-01 -3.979156017303466797e-01
6.565656565656565746e-01 2.020202020202020443e-01 2.487537622451782227e+00 7.735729217529296875e-01 -7.846066951751708984e-01 -3.797135949134826660e-01
6.565656565656565746e-01 2.121212121212121271e-01 2.421627044677734375e+00 7.457288503646850586e-01 -7.898101806640625000e-01 -3.628320991992950439e-01
6.565656565656565746e-01 2.222222222222222376e-01 2.361411094665527344e+00 7.204614877700805664e-01 -7.949732542037963867e-01 -3.471032083034515381e-01
6.565656565656565746e-01 2.323232323232323482e-01 2.305411815643310547e+00 6.970589160919189453e-01 -8.001741170883178711e-01 -3.321925103664398193e-01
6.565656565656565746e-01 2.424242424242424310e-01 2.252104759216308594e+00 6.748158931732177734e-01 -8.055012226104736328e-01 -3.177186548709869385e-01
6.565656565656565746e-01 2.525252525252525415e-01 2.200104951858520508e+00 6.531014442443847656e-01 -8.110426664352416992e-01 -3.033052384853363037e-01
6.565656565656565746e-01 2.626262626262626521e-01 2.148194551467895508e+00 6.313636898994445801e-01 -8.168762922286987305e-01 -2.885909974575042725e-01
6.565656565656565746e-01 2.727272727272727626e-01 2.095306873321533203e+00 6.091202497482299805e-01 -8.230646848678588867e-01 -2.732256948947906494e-01
6.565656565656565746e-01 2.828282828282828731e-01 2.040541648864746094e+00 5.859800577163696289e-01 -8.296358585357666016e-01 -2.568791210651397705e-01
6.565656565656565746e-01 2.929292929292929282e-01 1.983378529548645020e+00 5.617790222167968750e-01 -8.365402221679687500e-01 -2.393287122249603271e-01
6.565656565656565746e-01 3.030303030303030387e-01 1.924166321754455566e+00 5.369116067886352539e-01 -8.435437679290771484e-01 -2.206932604312896729e-01
6.565656565656565746e-01 3.131313131313131493e-01 1.863927245140075684e+00 5.125265121459960938e-01 -8.501765727996826172e-01 -2.015751898288726807e-01
6.565656565656565746e-01 3.232323232323232598e-01 1.799713015556335449e+00 4.894048571586608887e-01 -8.567260503768920898e-01 -1.821299791336059570e-01
6.565656565656565746e-01 3.333333333333333703e-01 1.710419058799743652e+00 4.651916623115539551e-01 -8.654851913452148438e-01 -1.622570604085922241e-01
6.565656565656565746e-01 3.434343434343434809e-01 5.699939727783203125e-01 4.506013989448547363e-01 -3.141445815563201904e-01 -2.785758078098297119e-01
6.565656565656565746e-01 3.535353535353535914e-01 5.660088062286376953e-01 4.484204053878784180e-01 -3.197062909603118896e-01 -3.053007721900939941e-01
6.565656565656565746e-01 3.636363636363636465e-01 5.630320906639099121e-01 4.476919770240783691e-01 -3.317717611789703369e-01 -3.334923386573791504e-01
6.565656565656565746e-01 3.737373737373737570e-01 5.584530830383300781e-01 4.450891613960266113e-01 -3.483029901981353760e-01 -3.628019392490386963e-01
6.565656565656565746e-01 3.838383838383838675e-01 5.523270964622497559e-01 4.408649802207946777e-01 -3.652726709842681885e-01 -3.942255079746246338e-01
6.565656565656565746e-01 3.939393939393939781e-01 5.457421541213989258e-01 4.359736442565917969e-01 -3.793299496173858643e-01 -4.300059676170349121e-01
6.565656565656565746e-01 4.040404040404040886e-01 5.393256545066833496e-01 4.308032393455505371e-01 -3.889038860797882080e-01 -4.725862145423889160e-01
6.565656565656565746e-01 4.141414141414141992e-01 5.327594280242919922e-01 4.248740673065185547e-01 -3.955504596233367920e-01 -5.241107940673828125e-01
6.565656565656565746e-01 4.242424242424242542e-01 5.246207118034362793e-01 4.170682132244110107e-01 -4.048957526683807373e-01 -5.886701345443725586e-01
6.565656565656565746e-01 4.343434343434343647e-01 5.124498605728149414e-01 4.066030383110046387e-01 -4.194736182689666748e-01 -6.725485920906066895e-01
6.565656565656565746e-01 4.444444444444444753e-01 9.614744782447814941e-01 3.914005458354949951e-01 1.541141569614410400e-01 -3.323377072811126709e-01
6.565656565656565746e-01 4.545454545454545858e-01 1.041515111923217773e+00 3.863572478294372559e-01 2.796477675437927246e-01 -2.952167987823486328e-01
6.565656565656565746e-01 4.646464646464646964e-01 1.034037709236145020e+00 3.838657736778259277e-01 3.214239180088043213e-01 -3.235752582550048828e-01
6.565656565656565746e-01 4.747474747474748069e-01 1.034080266952514648e+00 3.854428231716156006e-01 3.661387562751770020e-01 -3.362769186496734619e-01
6.565656565656565746e-01 4.848484848484848619e-01 1.035584807395935059e+00 3.892509937286376953e-01 4.082859754562377930e-01 -3.384395241737365723e-01
6.565656565656565746e-01 4.949494949494949725e-01 1.037096738815307617e+00 3.936043381690979004e-01 4.447894394397735596e-01 -3.344388902187347412e-01
6.565656565656565746e-01 5.050505050505050830e-01 1.038414001464843750e+00 3.977035284042358398e-01 4.754684865474700928e-01 -3.270366191864013672e-01
6.565656565656565746e-01 5.151515151515152491e-01 1.039743542671203613e+00 4.013542234897613525e-01 5.013628602027893066e-01 -3.177123069763183594e-01
6.565656565656565746e-01 5.252525252525253041e-01 1.041456580162048340e+00 4.046602547168731689e-01 5.236602425575256348e-01 -3.070956766605377197e-01
6.565656565656565746e-01 5.353535353535353591e-01 1.043947935104370117e+00 4.078353941440582275e-01 5.433120131492614746e-01 -2.953637838363647461e-01
6.565656565656565746e-01 5.454545454545455252e-01 1.047551274299621582e+00 4.111025333404541016e-01 5.609914660453796387e-01 -2.825078070163726807e-01
6.565656565656565746e-01 5.555555555555555802e-01 1.052495479583740234e+00 4.146464169025421143e-01 5.771585702896118164e-01 -2.684837579727172852e-01
6.565656565656565746e-01 5.656565656565657463e-01 1.058900713920593262e+00 4.185978770256042480e-01 5.921282768249511719e-01 -2.532789111137390137e-01
6.565656565656565746e-01 5.757575757575758013e-01 1.066788911819458008e+00 4.230344295501708984e-01 6.061209440231323242e-01 -2.369368672370910645e-01
6.565656565656565746e-01 5.858585858585858563e-01 1.076108336448669434e+00 4.279888570308685303e-01 6.192921400070190430e-01 -2.195546329021453857e-01
6.565656565656565746e-01 5.959595959595960224e-01 1.086754798889160156e+00 4.334600567817687988e-01 6.317535638809204102e-01 -2.012724280357360840e-01
6.565656565656565746e-01 6.060606060606060774e-01 1.098592400550842285e+00 4.394243955612182617e-01 6.435863971710205078e-01 -1.822549402713775635e-01
6.565656565656565746e-01 6.161616161616162435e-01 1.111465811729431152e+00 4.458419978618621826e-01 6.548527479171752930e-01 -1.626795977354049683e-01
6.565656565656565746e-01 6.262626262626262985e-01 1.125214338302612305e+00 4.526652693748474121e-01 6.656023263931274414e-01 -1.427216678857803345e-01
